creationDate,confirmationDate,expirationDate,token,userId,staticEmailConfirmationTokenId
2022-04-25,2019-08-04,2015-11-07,SB14TI35UP0NYIHE9PSE8RKGYTLOD2ZO,1507,1
2016-05-08,2012-10-20,2015-09-07,NPHJLGZ4X19IHWKSZ5EW83DNEWJ7373Q,1260,1
2012-04-17,2020-11-14,2012-04-27,RUKZMSVDQTDLOXX2I5J3VX53XEIEYMVY,427,1
2011-04-06,2010-05-16,2013-09-02,W2SQA108H1RW6NZQ2CB3B6ZIOQ14AIW9,185,1
2014-02-11,2017-09-10,2020-03-11,9PZ6CMHXY85ZL42BGZ60J0CHBVW2ZHEB,8,1
2010-02-19,2022-08-17,2010-04-04,KVPHJN8DK8M7TU4C3R9NYGGS6CCTPMOF,120,1
2012-02-25,2012-02-07,2012-12-06,ET366IA1A2CJOIUN5FNC8IR675P9M1EJ,920,1
2018-06-05,2012-09-03,2010-09-19,J8NA96TO5R4PDGPV4TV8T6U12JIUIZPF,1287,1
2021-08-08,2010-06-04,2014-06-22,ZHT1HGI5LX5YCQ2JCARME9N2I9ALT4LV,669,1
2017-03-03,2013-12-23,2017-10-11,69Q0JLNNS2013YW6MP78ZUIHINWKLUVR,1337,1
2021-02-23,2014-09-19,2020-06-12,RWXEFQ0U62EXXJ3T0TYNGL5LY3TD2T6Z,434,1
2020-03-06,2022-07-17,2022-01-13,SFKBI06TDOU3A57ZDFOV0RYOLQCVIJ3X,1873,1
2011-06-01,2020-12-21,2015-01-20,WI7LIC346B846WW19L97H2NA5S1WE0X3,1139,1
2017-04-08,2022-06-10,2015-10-05,IW1PRZXKOQCUVCZCT51NJDE8TZAHEQHL,1132,1
2017-03-08,2019-08-05,2014-09-01,WF1I85BHN7CJEUB9YV37JCGZH29K8JYE,733,1
2014-07-24,2015-08-22,2014-10-19,HHJ0ON7BEEA1LG46KWCAMLH957PS6O1A,154,1
2013-10-04,2018-02-25,2017-04-25,U29Y8B5OD4X2C0YB0WNBW6X28DMJ5DL2,1273,1
2016-06-11,2014-02-18,2012-03-05,IX7SZHAU28JEXH1IZYO7H37DMLX2Z6NC,1682,1
2021-09-12,2016-07-14,2021-08-07,DE4Z182VIY71QT0RISRKPXWZ1PW0PW7M,1077,1
2015-09-17,2014-08-13,2020-09-04,4HWGFHPU52VMPQNRCKRISVMVJ1ATWOPR,1430,1
2012-03-06,2012-05-12,2018-01-13,8265SPUC5WVGJB6511OFVH63H67AYCJL,388,1
